,avg_price_dif,features
1204,32.7678,['bathrooms' 'floors' 'view' 'sqft_above' 'sqft_basement']
866,32.768,['bedrooms' 'sqft_living' 'floors' 'waterfront' 'sqft_basement']
1330,32.7682,['sqft_living' 'floors' 'view' 'sqft_above' 'sqft_basement']
664,32.7684,['floors' 'view' 'sqft_above' 'sqft_basement']
1062,32.7712,['bathrooms' 'sqft_living' 'sqft_lot' 'view' 'yr_renovated']
865,32.7722,['bedrooms' 'sqft_living' 'floors' 'waterfront' 'sqft_above']
1297,32.773,['sqft_living' 'sqft_lot' 'view' 'sqft_above' 'yr_renovated']
519,32.7737,['sqft_living' 'sqft_lot' 'view' 'sqft_above']
1299,32.7741,['sqft_living' 'sqft_lot' 'view' 'sqft_basement' 'yr_renovated']
520,32.7744,['sqft_living' 'sqft_lot' 'view' 'sqft_basement']
1059,32.7748,['bathrooms' 'sqft_living' 'sqft_lot' 'view' 'sqft_above']
1060,32.7754,['bathrooms' 'sqft_living' 'sqft_lot' 'view' 'sqft_basement']
1081,32.7777,['bathrooms' 'sqft_living' 'floors' 'view' 'sqft_basement']
541,32.7782,['sqft_living' 'floors' 'view' 'sqft_basement']
1581,32.7792,"['bedrooms' 'bathrooms' 'sqft_living' 'condition' 'sqft_above'
 'sqft_basement']"
387,32.7796,['bathrooms' 'sqft_living' 'sqft_lot' 'view']
102,32.7796,['sqft_living' 'sqft_lot' 'view']
1080,32.7799,['bathrooms' 'sqft_living' 'floors' 'view' 'sqft_above']
825,32.7803,['bedrooms' 'bathrooms' 'condition' 'sqft_above' 'sqft_basement']
540,32.7804,['sqft_living' 'floors' 'view' 'sqft_above']
1699,32.7806,"['bedrooms' 'bathrooms' 'waterfront' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
522,32.7841,['sqft_living' 'sqft_lot' 'view' 'yr_renovated']
2207,32.7847,"['bathrooms' 'waterfront' 'view' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
1507,32.7857,['bedrooms' 'bathrooms' 'sqft_living' 'sqft_lot' 'floors' 'waterfront']
266,32.7917,['bedrooms' 'sqft_living' 'sqft_lot' 'waterfront']
1569,32.7923,"['bedrooms' 'bathrooms' 'sqft_living' 'waterfront' 'sqft_basement'
 'yr_renovated']"
742,32.7935,['bedrooms' 'bathrooms' 'sqft_living' 'condition' 'sqft_basement']
1567,32.7948,"['bedrooms' 'bathrooms' 'sqft_living' 'waterfront' 'sqft_above'
 'yr_renovated']"
741,32.795,['bedrooms' 'bathrooms' 'sqft_living' 'condition' 'sqft_above']
2229,32.7953,['sqft_living' 'sqft_lot' 'floors' 'waterfront' 'condition' 'yr_renovated']
835,32.7961,['bedrooms' 'sqft_living' 'sqft_lot' 'floors' 'waterfront']
2066,32.7981,['bathrooms' 'sqft_living' 'waterfront' 'view' 'sqft_above' 'yr_renovated']
109,32.7983,['sqft_living' 'floors' 'view']
2068,32.7984,"['bathrooms' 'sqft_living' 'waterfront' 'view' 'sqft_basement'
 'yr_renovated']"
394,32.7986,['bathrooms' 'sqft_living' 'floors' 'view']
1098,32.799,['bathrooms' 'sqft_living' 'waterfront' 'view' 'yr_renovated']
1224,32.8004,['bathrooms' 'waterfront' 'view' 'sqft_above' 'sqft_basement']
2064,32.8005,"['bathrooms' 'sqft_living' 'waterfront' 'view' 'sqft_above'
 'sqft_basement']"
2333,32.8098,"['sqft_living' 'waterfront' 'view' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
1493,32.8102,['waterfront' 'view' 'sqft_above' 'sqft_basement' 'yr_renovated']
400,32.8133,['bathrooms' 'sqft_living' 'waterfront' 'view']
1095,32.8133,['bathrooms' 'sqft_living' 'waterfront' 'view' 'sqft_above']
1096,32.8135,['bathrooms' 'sqft_living' 'waterfront' 'view' 'sqft_basement']
1350,32.8138,['sqft_living' 'waterfront' 'view' 'sqft_above' 'sqft_basement']
684,32.8138,['waterfront' 'view' 'sqft_above' 'sqft_basement']
1565,32.8165,"['bedrooms' 'bathrooms' 'sqft_living' 'waterfront' 'sqft_above'
 'sqft_basement']"
809,32.8184,['bedrooms' 'bathrooms' 'waterfront' 'sqft_above' 'sqft_basement']
2414,32.8192,"['floors' 'waterfront' 'condition' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
224,32.8205,['bedrooms' 'bathrooms' 'sqft_living' 'condition']
1839,32.8232,"['bedrooms' 'sqft_living' 'condition' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
1041,32.8233,['bedrooms' 'condition' 'sqft_above' 'sqft_basement' 'yr_renovated']
1352,32.8247,['sqft_living' 'waterfront' 'view' 'sqft_above' 'yr_renovated']
1354,32.8251,['sqft_living' 'waterfront' 'view' 'sqft_basement' 'yr_renovated']
558,32.826,['sqft_living' 'waterfront' 'view' 'yr_renovated']
555,32.8277,['sqft_living' 'waterfront' 'view' 'sqft_above']
115,32.8277,['sqft_living' 'waterfront' 'view']
556,32.8281,['sqft_living' 'waterfront' 'view' 'sqft_basement']
733,32.8295,['bedrooms' 'bathrooms' 'sqft_living' 'waterfront' 'sqft_basement']
2305,32.832,"['sqft_living' 'floors' 'waterfront' 'condition' 'sqft_basement'
 'yr_renovated']"
732,32.832,['bedrooms' 'bathrooms' 'sqft_living' 'waterfront' 'sqft_above']
2303,32.8351,"['sqft_living' 'floors' 'waterfront' 'condition' 'sqft_above'
 'yr_renovated']"
913,32.8398,['bedrooms' 'sqft_living' 'condition' 'sqft_basement' 'yr_renovated']
911,32.8408,['bedrooms' 'sqft_living' 'condition' 'sqft_above' 'yr_renovated']
1875,32.8446,"['bedrooms' 'sqft_lot' 'floors' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
294,32.8461,['bedrooms' 'sqft_living' 'condition' 'yr_renovated']
1540,32.8477,['bedrooms' 'bathrooms' 'sqft_living' 'floors' 'waterfront' 'yr_renovated']
1736,32.8532,"['bedrooms' 'sqft_living' 'sqft_lot' 'floors' 'sqft_basement'
 'yr_renovated']"
1734,32.857,['bedrooms' 'sqft_living' 'sqft_lot' 'floors' 'sqft_above' 'yr_renovated']
735,32.8576,['bedrooms' 'bathrooms' 'sqft_living' 'waterfront' 'yr_renovated']
1825,32.8593,"['bedrooms' 'sqft_living' 'waterfront' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
1027,32.8608,['bedrooms' 'waterfront' 'sqft_above' 'sqft_basement' 'yr_renovated']
2087,32.8617,"['bathrooms' 'sqft_living' 'view' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
1247,32.8622,['bathrooms' 'view' 'sqft_above' 'sqft_basement' 'yr_renovated']
909,32.8692,['bedrooms' 'sqft_living' 'condition' 'sqft_above' 'sqft_basement']
375,32.8703,['bedrooms' 'condition' 'sqft_above' 'sqft_basement']
868,32.8735,['bedrooms' 'sqft_living' 'floors' 'waterfront' 'yr_renovated']
897,32.8741,['bedrooms' 'sqft_living' 'waterfront' 'sqft_basement' 'yr_renovated']
1115,32.8753,['bathrooms' 'sqft_living' 'view' 'sqft_above' 'yr_renovated']
1117,32.8757,['bathrooms' 'sqft_living' 'view' 'sqft_basement' 'yr_renovated']
895,32.8763,['bedrooms' 'sqft_living' 'waterfront' 'sqft_above' 'yr_renovated']
1113,32.8768,['bathrooms' 'sqft_living' 'view' 'sqft_above' 'sqft_basement']
489,32.8768,['bathrooms' 'view' 'sqft_above' 'sqft_basement']
410,32.8772,['bathrooms' 'sqft_living' 'view' 'yr_renovated']
2033,32.8781,"['bathrooms' 'sqft_living' 'floors' 'waterfront' 'condition'
 'yr_renovated']"
893,32.8783,['bedrooms' 'sqft_living' 'waterfront' 'sqft_above' 'sqft_basement']
359,32.8801,['bedrooms' 'waterfront' 'sqft_above' 'sqft_basement']
1319,32.8807,['sqft_living' 'floors' 'waterfront' 'condition' 'yr_renovated']
292,32.8849,['bedrooms' 'sqft_living' 'condition' 'sqft_basement']
1373,32.8858,['sqft_living' 'view' 'sqft_above' 'sqft_basement' 'yr_renovated']
707,32.8863,['view' 'sqft_above' 'sqft_basement' 'yr_renovated']
291,32.8865,['bedrooms' 'sqft_living' 'condition' 'sqft_above']
573,32.888,['sqft_living' 'view' 'sqft_above' 'sqft_basement']
204,32.8881,['view' 'sqft_above' 'sqft_basement']
407,32.8895,['bathrooms' 'sqft_living' 'view' 'sqft_above']
408,32.8898,['bathrooms' 'sqft_living' 'view' 'sqft_basement']
58,32.8901,['bathrooms' 'sqft_living' 'view']
283,32.8928,['bedrooms' 'sqft_living' 'waterfront' 'sqft_basement']
282,32.8951,['bedrooms' 'sqft_living' 'waterfront' 'sqft_above']
222,32.8999,['bedrooms' 'bathrooms' 'sqft_living' 'waterfront']
575,32.9006,['sqft_living' 'view' 'sqft_above' 'yr_renovated']
577,32.901,['sqft_living' 'view' 'sqft_basement' 'yr_renovated']
122,32.9018,['sqft_living' 'view' 'sqft_above']
123,32.9023,['sqft_living' 'view' 'sqft_basement']
125,32.9029,['sqft_living' 'view' 'yr_renovated']
1644,32.904,"['bedrooms' 'bathrooms' 'sqft_lot' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
1606,32.9041,['bedrooms' 'bathrooms' 'sqft_lot' 'floors' 'sqft_above' 'sqft_basement']
14,32.905,['bedrooms' 'sqft_living' 'condition']
1732,32.9076,['bedrooms' 'sqft_living' 'sqft_lot' 'floors' 'sqft_above' 'sqft_basement']
723,32.9104,['bedrooms' 'bathrooms' 'sqft_living' 'floors' 'waterfront']
934,32.9107,['bedrooms' 'sqft_lot' 'floors' 'sqft_above' 'sqft_basement']
1511,32.9121,['bedrooms' 'bathrooms' 'sqft_living' 'sqft_lot' 'floors' 'sqft_basement']
1533,32.9153,"['bedrooms' 'bathrooms' 'sqft_living' 'sqft_lot' 'sqft_basement'
 'yr_renovated']"
1510,32.9157,['bedrooms' 'bathrooms' 'sqft_living' 'sqft_lot' 'floors' 'sqft_above']
1679,32.9174,"['bedrooms' 'bathrooms' 'floors' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
1531,32.9174,"['bedrooms' 'bathrooms' 'sqft_living' 'sqft_lot' 'sqft_above'
 'yr_renovated']"
839,32.9187,['bedrooms' 'sqft_living' 'sqft_lot' 'floors' 'sqft_basement']
838,32.9226,['bedrooms' 'sqft_living' 'sqft_lot' 'floors' 'sqft_above']
1805,32.9251,"['bedrooms' 'sqft_living' 'floors' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
1554,32.9254,"['bedrooms' 'bathrooms' 'sqft_living' 'floors' 'sqft_basement'
 'yr_renovated']"
1007,32.9279,['bedrooms' 'floors' 'sqft_above' 'sqft_basement' 'yr_renovated']
2357,32.9281,['sqft_lot' 'floors' 'waterfront' 'condition' 'sqft_above' 'sqft_basement']
285,32.9289,['bedrooms' 'sqft_living' 'waterfront' 'yr_renovated']
1552,32.9297,['bedrooms' 'bathrooms' 'sqft_living' 'floors' 'sqft_above' 'yr_renovated']
273,32.9299,['bedrooms' 'sqft_living' 'floors' 'waterfront']
882,32.936,['bedrooms' 'sqft_living' 'floors' 'sqft_basement' 'yr_renovated']
2227,32.9392,"['sqft_living' 'sqft_lot' 'floors' 'waterfront' 'condition'
 'sqft_basement']"
880,32.9405,['bedrooms' 'sqft_living' 'floors' 'sqft_above' 'yr_renovated']
2226,32.9414,['sqft_living' 'sqft_lot' 'floors' 'waterfront' 'condition' 'sqft_above']
1529,32.9428,"['bedrooms' 'bathrooms' 'sqft_living' 'sqft_lot' 'sqft_above'
 'sqft_basement']"
773,32.9452,['bedrooms' 'bathrooms' 'sqft_lot' 'sqft_above' 'sqft_basement']
12,32.948,['bedrooms' 'sqft_living' 'waterfront']
720,32.956,['bedrooms' 'bathrooms' 'sqft_living' 'sqft_lot' 'sqft_basement']
719,32.9581,['bedrooms' 'bathrooms' 'sqft_living' 'sqft_lot' 'sqft_above']
1770,32.9617,"['bedrooms' 'sqft_living' 'sqft_lot' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
1693,32.9623,['bedrooms' 'bathrooms' 'waterfront' 'condition' 'sqft_above' 'yr_built']
972,32.9636,['bedrooms' 'sqft_lot' 'sqft_above' 'sqft_basement' 'yr_renovated']
1256,32.966,['sqft_living' 'sqft_lot' 'floors' 'waterfront' 'condition']
1970,32.9662,['bathrooms' 'sqft_living' 'sqft_lot' 'floors' 'waterfront' 'condition']
722,32.9674,['bedrooms' 'bathrooms' 'sqft_living' 'sqft_lot' 'yr_renovated']
861,32.9765,['bedrooms' 'sqft_living' 'sqft_lot' 'sqft_basement' 'yr_renovated']
859,32.9781,['bedrooms' 'sqft_living' 'sqft_lot' 'sqft_above' 'yr_renovated']
1550,32.9793,"['bedrooms' 'bathrooms' 'sqft_living' 'floors' 'sqft_above'
 'sqft_basement']"
1513,32.9809,['bedrooms' 'bathrooms' 'sqft_living' 'sqft_lot' 'floors' 'yr_renovated']
794,32.9823,['bedrooms' 'bathrooms' 'floors' 'sqft_above' 'sqft_basement']
857,32.9825,['bedrooms' 'sqft_living' 'sqft_lot' 'sqft_above' 'sqft_basement']
323,32.9848,['bedrooms' 'sqft_lot' 'sqft_above' 'sqft_basement']
878,32.9882,['bedrooms' 'sqft_living' 'floors' 'sqft_above' 'sqft_basement']
727,32.99,['bedrooms' 'bathrooms' 'sqft_living' 'floors' 'sqft_basement']
344,32.9913,['bedrooms' 'floors' 'sqft_above' 'sqft_basement']
2301,32.9926,"['sqft_living' 'floors' 'waterfront' 'condition' 'sqft_above'
 'sqft_basement']"
2175,32.9933,"['bathrooms' 'floors' 'waterfront' 'condition' 'sqft_above'
 'sqft_basement']"
1461,32.9936,['floors' 'waterfront' 'condition' 'sqft_above' 'sqft_basement']
726,32.9942,['bedrooms' 'bathrooms' 'sqft_living' 'floors' 'sqft_above']
841,32.9958,['bedrooms' 'sqft_living' 'sqft_lot' 'floors' 'yr_renovated']
270,32.9967,['bedrooms' 'sqft_living' 'sqft_lot' 'sqft_basement']
269,32.9988,['bedrooms' 'sqft_living' 'sqft_lot' 'sqft_above']
277,32.999,['bedrooms' 'sqft_living' 'floors' 'sqft_basement']
276,33.0034,['bedrooms' 'sqft_living' 'floors' 'sqft_above']
2031,33.004,"['bathrooms' 'sqft_living' 'floors' 'waterfront' 'condition'
 'sqft_basement']"
1317,33.0042,['sqft_living' 'floors' 'waterfront' 'condition' 'sqft_basement']
2030,33.0066,['bathrooms' 'sqft_living' 'floors' 'waterfront' 'condition' 'sqft_above']
1622,33.0067,['bedrooms' 'bathrooms' 'sqft_lot' 'waterfront' 'sqft_above' 'yr_built']
1316,33.0068,['sqft_living' 'floors' 'waterfront' 'condition' 'sqft_above']
220,33.0074,['bedrooms' 'bathrooms' 'sqft_living' 'sqft_lot']
272,33.0131,['bedrooms' 'sqft_living' 'sqft_lot' 'yr_renovated']
1588,33.0132,"['bedrooms' 'bathrooms' 'sqft_living' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
832,33.0151,['bedrooms' 'bathrooms' 'sqft_above' 'sqft_basement' 'yr_renovated']
2378,33.0192,"['sqft_lot' 'floors' 'condition' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
749,33.0261,['bedrooms' 'bathrooms' 'sqft_living' 'sqft_basement' 'yr_renovated']
747,33.0287,['bedrooms' 'bathrooms' 'sqft_living' 'sqft_above' 'yr_renovated']
2250,33.0317,"['sqft_living' 'sqft_lot' 'floors' 'condition' 'sqft_basement'
 'yr_renovated']"
2248,33.0345,['sqft_living' 'sqft_lot' 'floors' 'condition' 'sqft_above' 'yr_renovated']
10,33.0363,['bedrooms' 'sqft_living' 'sqft_lot']
810,33.0383,['bedrooms' 'bathrooms' 'waterfront' 'sqft_above' 'yr_built']
1700,33.0389,"['bedrooms' 'bathrooms' 'waterfront' 'sqft_above' 'yr_built'
 'yr_renovated']"
715,33.0399,['bedrooms' 'bathrooms' 'sqft_living' 'sqft_lot' 'floors']
745,33.0487,['bedrooms' 'bathrooms' 'sqft_living' 'sqft_above' 'sqft_basement']
1998,33.0494,"['bathrooms' 'sqft_living' 'sqft_lot' 'waterfront' 'condition'
 'yr_renovated']"
259,33.0509,['bedrooms' 'bathrooms' 'sqft_above' 'sqft_basement']
265,33.0532,['bedrooms' 'sqft_living' 'sqft_lot' 'floors']
534,33.0541,['sqft_living' 'floors' 'waterfront' 'condition']
1074,33.0541,['bathrooms' 'sqft_living' 'floors' 'waterfront' 'condition']
226,33.0613,['bedrooms' 'bathrooms' 'sqft_living' 'sqft_basement']
2393,33.0613,"['sqft_lot' 'waterfront' 'condition' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
225,33.064,['bedrooms' 'bathrooms' 'sqft_living' 'sqft_above']
1983,33.0737,['bathrooms' 'sqft_living' 'sqft_lot' 'floors' 'condition' 'yr_renovated']
1269,33.0738,['sqft_living' 'sqft_lot' 'floors' 'condition' 'yr_renovated']
2322,33.0752,"['sqft_living' 'floors' 'condition' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
1482,33.0756,['floors' 'condition' 'sqft_above' 'sqft_basement' 'yr_renovated']
2196,33.0766,"['bathrooms' 'floors' 'condition' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
2268,33.0773,"['sqft_living' 'sqft_lot' 'waterfront' 'condition' 'sqft_above'
 'yr_renovated']"
2270,33.0777,"['sqft_living' 'sqft_lot' 'waterfront' 'condition' 'sqft_basement'
 'yr_renovated']"
1284,33.0821,['sqft_living' 'sqft_lot' 'waterfront' 'condition' 'yr_renovated']
1340,33.088,['sqft_living' 'floors' 'condition' 'sqft_basement' 'yr_renovated']
2054,33.089,"['bathrooms' 'sqft_living' 'floors' 'condition' 'sqft_basement'
 'yr_renovated']"
1338,33.0911,['sqft_living' 'floors' 'condition' 'sqft_above' 'yr_renovated']
2052,33.0921,"['bathrooms' 'sqft_living' 'floors' 'condition' 'sqft_above'
 'yr_renovated']"
916,33.0933,['bedrooms' 'sqft_living' 'sqft_above' 'sqft_basement' 'yr_renovated']
382,33.0951,['bedrooms' 'sqft_above' 'sqft_basement' 'yr_renovated']
2141,33.0967,['bathrooms' 'sqft_lot' 'waterfront' 'condition' 'sqft_above' 'yr_built']
2140,33.1051,"['bathrooms' 'sqft_lot' 'waterfront' 'condition' 'sqft_above'
 'sqft_basement']"
729,33.1054,['bedrooms' 'bathrooms' 'sqft_living' 'floors' 'yr_renovated']
228,33.1059,['bedrooms' 'bathrooms' 'sqft_living' 'yr_renovated']
299,33.1078,['bedrooms' 'sqft_living' 'sqft_basement' 'yr_renovated']
295,33.1092,['bedrooms' 'sqft_living' 'sqft_above' 'sqft_basement']
297,33.1101,['bedrooms' 'sqft_living' 'sqft_above' 'yr_renovated']
49,33.1113,['bedrooms' 'sqft_above' 'sqft_basement']
1426,33.1172,['sqft_lot' 'waterfront' 'condition' 'sqft_above' 'sqft_basement']
2266,33.1173,"['sqft_living' 'sqft_lot' 'waterfront' 'condition' 'sqft_above'
 'sqft_basement']"
1053,33.1193,['bathrooms' 'sqft_living' 'sqft_lot' 'waterfront' 'condition']
1996,33.1201,"['bathrooms' 'sqft_living' 'sqft_lot' 'waterfront' 'condition'
 'sqft_basement']"
1995,33.1202,"['bathrooms' 'sqft_living' 'sqft_lot' 'waterfront' 'condition'
 'sqft_above']"
16,33.1233,['bedrooms' 'sqft_living' 'sqft_basement']
2212,33.1235,"['bathrooms' 'waterfront' 'condition' 'sqft_above' 'yr_built'
 'yr_renovated']"
2364,33.1248,"['sqft_lot' 'floors' 'waterfront' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
15,33.1258,['bedrooms' 'sqft_living' 'sqft_above']
1231,33.1258,['bathrooms' 'waterfront' 'condition' 'sqft_above' 'yr_built']
279,33.1278,['bedrooms' 'sqft_living' 'floors' 'yr_renovated']
513,33.1332,['sqft_living' 'sqft_lot' 'waterfront' 'condition']
2234,33.1332,"['sqft_living' 'sqft_lot' 'floors' 'waterfront' 'sqft_basement'
 'yr_renovated']"
1281,33.1333,['sqft_living' 'sqft_lot' 'waterfront' 'condition' 'sqft_above']
1282,33.1334,['sqft_living' 'sqft_lot' 'waterfront' 'condition' 'sqft_basement']
2211,33.1362,"['bathrooms' 'waterfront' 'condition' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
2232,33.1363,"['sqft_living' 'sqft_lot' 'floors' 'waterfront' 'sqft_above'
 'yr_renovated']"
2148,33.1437,"['bathrooms' 'sqft_lot' 'waterfront' 'sqft_above' 'yr_built'
 'yr_renovated']"
1160,33.1438,['bathrooms' 'sqft_lot' 'waterfront' 'sqft_above' 'yr_built']
0,33.1466,['bedrooms' 'bathrooms' 'sqft_living']
1087,33.1494,['bathrooms' 'sqft_living' 'floors' 'condition' 'yr_renovated']
1102,33.1501,['bathrooms' 'sqft_living' 'waterfront' 'condition' 'yr_renovated']
547,33.1508,['sqft_living' 'floors' 'condition' 'yr_renovated']
2072,33.1511,"['bathrooms' 'sqft_living' 'waterfront' 'condition' 'sqft_above'
 'yr_renovated']"
2074,33.1513,"['bathrooms' 'sqft_living' 'waterfront' 'condition' 'sqft_basement'
 'yr_renovated']"
1638,33.1524,['bedrooms' 'bathrooms' 'sqft_lot' 'condition' 'sqft_above' 'yr_built']
221,33.1666,['bedrooms' 'bathrooms' 'sqft_living' 'floors']
1657,33.1689,['bedrooms' 'bathrooms' 'floors' 'waterfront' 'sqft_above' 'yr_built']
18,33.1712,['bedrooms' 'sqft_living' 'yr_renovated']
1238,33.1783,['bathrooms' 'waterfront' 'sqft_above' 'yr_built' 'yr_renovated']
480,33.1785,['bathrooms' 'waterfront' 'sqft_above' 'yr_built']
11,33.182,['bedrooms' 'sqft_living' 'floors']
826,33.1841,['bedrooms' 'bathrooms' 'condition' 'sqft_above' 'yr_built']
1714,33.1848,['bedrooms' 'bathrooms' 'condition' 'sqft_above' 'yr_built' 'yr_renovated']
2308,33.187,"['sqft_living' 'floors' 'waterfront' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
2337,33.1879,"['sqft_living' 'waterfront' 'condition' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
2182,33.1889,"['bathrooms' 'floors' 'waterfront' 'sqft_above' 'sqft_basement'
 'yr_renovated']"
1468,33.1891,['floors' 'waterfront' 'sqft_above' 'sqft_basement' 'yr_renovated']
1497,33.1896,['waterfront' 'condition' 'sqft_above' 'sqft_basement' 'yr_renovated']
2104,33.1917,['bathrooms' 'sqft_lot' 'floors' 'waterfront' 'sqft_above' 'sqft_basement']
2230,33.1942,"['sqft_living' 'sqft_lot' 'floors' 'waterfront' 'sqft_above'
 'sqft_basement']"
1390,33.1967,['sqft_lot' 'floors' 'waterfront' 'sqft_above' 'sqft_basement']
2038,33.1969,"['bathrooms' 'sqft_living' 'floors' 'waterfront' 'sqft_basement'
 'yr_renovated']"
1324,33.1971,['sqft_living' 'floors' 'waterfront' 'sqft_basement' 'yr_renovated']
1972,33.1984,"['bathrooms' 'sqft_living' 'sqft_lot' 'floors' 'waterfront'
 'sqft_basement']"
2246,33.199,"['sqft_living' 'sqft_lot' 'floors' 'condition' 'sqft_above'
 'sqft_basement']"
2120,33.1991,['bathrooms' 'sqft_lot' 'floors' 'condition' 'sqft_above' 'sqft_basement']
2036,33.2005,"['bathrooms' 'sqft_living' 'floors' 'waterfront' 'sqft_above'
 'yr_renovated']"
1322,33.2006,['sqft_living' 'floors' 'waterfront' 'sqft_above' 'yr_renovated']
1406,33.2007,['sqft_lot' 'floors' 'condition' 'sqft_above' 'sqft_basement']
1971,33.2018,['bathrooms' 'sqft_living' 'sqft_lot' 'floors' 'waterfront' 'sqft_above']
1258,33.2035,['sqft_living' 'sqft_lot' 'floors' 'waterfront' 'sqft_basement']
562,33.204,['sqft_living' 'waterfront' 'condition' 'yr_renovated']
1360,33.2055,['sqft_living' 'waterfront' 'condition' 'sqft_basement' 'yr_renovated']
1358,33.2055,['sqft_living' 'waterfront' 'condition' 'sqft_above' 'yr_renovated']
1257,33.2067,['sqft_living' 'sqft_lot' 'floors' 'waterfront' 'sqft_above']
1981,33.2092,['bathrooms' 'sqft_living' 'sqft_lot' 'floors' 'condition' 'sqft_basement']
1267,33.2109,['sqft_living' 'sqft_lot' 'floors' 'condition' 'sqft_basement']
